PERSONNUM,ENTEREDONDTM,EVENTDATE,STARTDTM,ENDDTM,ORIGINALDATE,TIMEINSECONDS,DURATIONINSECONDS,MONEYAMOUNT,PAYCODENAME,LABORLEVELNAME1,LABORLEVELNAME2,LABORLEVELNAME3,LABORLEVELNAME4,LABORLEVELNAME5,LABORLEVELNAME6,LABORLEVELNAME7,FROMPAYCODENAME,FROMLABORLEVELNM1,FROMLABORLEVELNM2,FROMLABORLEVELNM3,FROMLABORLEVELNM4,FROMLABORLEVELNM5,FROMLABORLEVELNM6,FROMLABORLEVELNM7,WORKRULENAME,DEDUCTRULENAME,HOLIDAYNAME,TIMESHEETITEMTYPE,OVERRIDETYPE,STARTREASON,ENDREASON,PAIDSW,IMPACTSACCRUALSSW,HASCOMMENTSW,EXCEPTIONSW,CANCELDEDUCTSW,SCHEDWORKRULESW,CURRPAYPERIODSTART,CURRPAYPERIODEND,PREVPAYPERIODSTART,PREVPAYPERIODEND,NEXTPAYPERIODSTART,NEXTPAYPERIODEND,EMPLOYEEID,TIMESHEETITEMID,HOLIDAYID,TMSHTITEMTYPEID,PAYCODEID,DATASOURCEID,STARTPUNCHEVENTID,ENDPUNCHEVENTID,PERSONID,CLIENTUSERNAME,FUNCTIONCODE,DEVICENAME,ADDTOTCETOTSW,FROMADDTOTCETOTSW,VISIBLEINTCSCHEDSW,FUNCTAREAID
17104,10/9/18 16:06,10/3/18 0:00,10/3/18 7:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153505,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/9/18 16:06,10/3/18 0:00,10/3/18 15:00,,,3600,3600,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153509,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/9/18 16:06,10/3/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153518,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/9/18 16:06,10/4/18 0:00,10/4/18 15:00,,,3600,3600,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153510,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/9/18 16:06,10/4/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153512,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/9/18 16:06,10/4/18 0:00,10/4/18 7:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153519,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/9/18 16:06,10/8/18 0:00,,,,32400,32400,,Holiday,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153496,,20,158,127672,,,667,17104,E,10.10.11.31,1,,1,2
17104,10/9/18 16:06,10/8/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153498,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/9/18 16:06,10/9/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153522,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/9/18 16:06,10/9/18 0:00,10/9/18 13:00,,,10800,10800,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153524,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/9/18 16:06,10/9/18 0:00,10/9/18 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6153526,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/15/18 8:12,10/10/18 0:00,10/10/18 13:00,,,10800,10800,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6164087,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/15/18 8:12,10/10/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6164089,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/15/18 8:12,10/10/18 0:00,10/10/18 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6164093,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/15/18 8:12,10/11/18 0:00,10/11/18 13:00,,,10800,10800,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6164135,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/15/18 8:12,10/11/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6164137,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/15/18 8:12,10/11/18 0:00,10/11/18 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6164139,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/15/18 8:12,10/12/18 0:00,10/12/18 13:00,,,10800,10800,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6164160,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/15/18 8:12,10/12/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6164162,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/15/18 8:12,10/12/18 0:00,10/12/18 8:00,,,18000,18000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6164165,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:24,10/22/18 0:00,10/22/18 14:00,,,7200,7200,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178943,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:24,10/22/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178955,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:25,10/22/18 0:00,10/22/18 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178958,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:24,10/23/18 0:00,10/23/18 12:00,,,14400,14400,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178944,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:24,10/23/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178951,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:25,10/23/18 0:00,10/23/18 7:00,,,18000,18000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178959,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:24,10/24/18 0:00,10/24/18 14:00,,,7200,7200,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178945,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:24,10/24/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178957,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:25,10/24/18 0:00,10/24/18 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178960,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:24,10/25/18 0:00,10/25/18 12:00,,,14400,14400,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178946,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:24,10/25/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178953,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:25,10/25/18 0:00,10/25/18 7:00,,,18000,18000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178961,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:24,10/26/18 0:00,10/26/18 14:00,,,7200,7200,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178947,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:24,10/26/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178949,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,10/26/18 13:25,10/26/18 0:00,10/26/18 8:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6178962,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,10/29/18 0:00,10/29/18 13:00,,,10800,10800,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208712,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,10/29/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208717,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,10/29/18 0:00,10/29/18 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208725,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,10/30/18 0:00,10/30/18 14:00,,,7200,7200,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208713,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,10/30/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208719,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,10/30/18 0:00,10/30/18 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208726,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,10/30/18 0:00,,,,7200,7200,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208736,,20,262,127672,,,667,17104,E,10.10.11.31,1,,1,2
17104,11/13/18 9:03,10/31/18 0:00,10/31/18 13:00,,,10800,10800,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208714,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,10/31/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208723,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,10/31/18 0:00,10/31/18 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208727,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/1/18 0:00,11/1/18 13:00,,,10800,10800,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208715,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/1/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208721,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/1/18 0:00,11/1/18 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208728,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/5/18 0:00,11/5/18 14:00,,,7200,7200,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208756,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/5/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208768,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/5/18 0:00,11/5/18 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208792,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/6/18 0:00,11/6/18 13:00,,,10800,10800,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208757,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/6/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208766,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/6/18 0:00,11/6/18 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208793,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/7/18 0:00,11/7/18 12:00,,,14400,14400,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208758,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/7/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208764,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/7/18 0:00,11/7/18 7:00,,,18000,18000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208794,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/8/18 0:00,11/8/18 10:00,,,7200,7200,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208759,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/8/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208762,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/8/18 0:00,,,,14400,14400,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208777,,20,262,127672,,,667,17104,E,10.10.11.31,1,,1,2
17104,11/13/18 9:03,11/8/18 0:00,11/8/18 7:00,,,10800,10800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208782,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/9/18 0:00,11/9/18 10:00,,,7200,7200,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208760,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/9/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208770,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/13/18 9:03,11/9/18 0:00,,,,14400,14400,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208778,,20,262,127672,,,667,17104,E,10.10.11.31,1,,1,2
17104,11/13/18 9:03,11/9/18 0:00,11/9/18 8:00,,,7200,7200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6208784,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/26/18 8:33,11/12/18 0:00,,,,32400,32400,,Holiday,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6228451,,20,158,127672,,,667,17104,E,10.10.11.31,1,,1,2
17104,11/26/18 8:33,11/12/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6228453,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/26/18 8:33,11/13/18 0:00,11/13/18 14:00,,,7200,7200,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6228466,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/26/18 8:33,11/13/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6228468,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/26/18 8:33,11/13/18 0:00,11/13/18 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6228499,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/26/18 8:33,11/14/18 0:00,11/14/18 14:00,,,7200,7200,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6228472,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/26/18 8:33,11/14/18 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6228477,,1,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/26/18 8:33,11/14/18 0:00,11/14/18 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6228500,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
17104,11/26/18 8:33,11/15/18 0:00,11/15/18 14:00,,,7200,7200,,,34,202,0,0,0,0,0,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,6228473,,30,,127672,,,667,17104,E,10.10.11.31,,,,2
